"external_ref","ref","source","country","currency","amount","rate","amount_usd","date_time","date","status","is_accepted","has_cvv_provided","is_chargeback"
HTetbdwdTyGNq6JLf-d-J,evt_1EfLo499FWgKautmgp3fGN-,GLOBALPAY,MX,MXN,33498.32,25.096519578334608,1334.779505797231,2019-02-04 10:36:00.000 +0100,2019-02-04,true,true,false,false
HY3RdEv_4qad_H1AVyEOz,evt_1EXVxUP_BUzVgkmaRXXESuA,GLOBALPAY,MX,MXN,34070.42,25.096519578334608,1357.5754954249674,2019-02-04 15:24:00.000 +0100,2019-02-04,true,true,false,false
Gzw9SpiHi29A6qVMs_-tF,evt_1EDnej0FnPXoFBtpvU-L1La,GLOBALPAY,MX,MXN,34392.62,25.096519578334608,1370.413929017096,2019-02-04 20:12:00.000 +0100,2019-02-04,true,false,false,false
"4bR8W-RPGBL1WMASHH65a",evt_1E35W2GKhGapcRDxLNYopW5,GLOBALPAY,UK,GBP,31049.5,0.8563941566715275,36256.08577325817,2019-02-04 01:00:00.000 +0100,2019-02-04,true,false,false,false
xnFj3G7kevnIV1w51cIgs,evt_1EtTeb9aEfQywO38xgOad8U,GLOBALPAY,UK,GBP,30803.91,0.8563941566715275,35969.31361573375,2019-02-04 05:48:00.000 +0100,2019-02-04,true,true,false,false
"5iJYsJEfujakukZ6cg1UT",evt_1EeavA-3YRIh65it4Hc-Khy,GLOBALPAY,UK,GBP,30561.66,0.8563941566715275,35686.44153152718,2019-02-04 10:36:00.000 +0100,2019-02-04,true,false,false,false
li7EyAeOEthJa1WF189v8,evt_1EgKPM7aZDvjnrtY76SQJT1,GLOBALPAY,UK,GBP,30799.06,0.8563941566715275,35963.65033561651,2019-02-04 15:24:00.000 +0100,2019-02-04,true,true,false,false
m1MSSpiFH2FdTPYEAEM1F,evt_1Epf9OCLHHhud8WMBSVPT-0,GLOBALPAY,UK,GBP,30972.0,0.8563941566715275,36165.59006004452,2019-02-04 20:12:00.000 +0100,2019-02-04,true,true,false,false
-BUJALJ9rpqUP5L7eC8mT,evt_1ESI3R1-giNXuAL0xKSS1VN,GLOBALPAY,FR,EUR,33248.83,0.8843744257102738,37595.87459044469,2019-02-04 01:00:00.000 +0100,2019-02-04,true,true,false,false
lbwXzhzItQz8kKa_mPrrq,evt_1EzJI5mM4JNgjos4pANgf0O,GLOBALPAY,FR,EUR,33044.88,0.8843744257102738,37365.25959970002,2019-02-04 05:48:00.000 +0100,2019-02-04,true,true,false,false
C71yXAtFUwf7QCWNBLeYx,evt_1EUT7s7h8e6F8eLSBrSxwGE,GLOBALPAY,FR,EUR,33217.26,0.8843744257102738,37560.17704076188,2019-02-04 10:36:00.000 +0100,2019-02-04,true,true,false,false
e4PwNXLeue6Q0aZrs5QRV,evt_1E27qi_EGsL2QDW1f9qCJKF,GLOBALPAY,FR,EUR,33378.25,0.8843744257102738,37742.215321516895,2019-02-04 15:24:00.000 +0100,2019-02-04,true,false,false,false
o0fy7fCr7uKbyRzsT_ppI,evt_1EYefYXRTJxx58WGlF-5jgA,GLOBALPAY,FR,EUR,33181.79,0.8843744257102738,37520.06959422247,2019-02-04 20:12:00.000 +0100,2019-02-04,true,false,false,false
FnRTc2dC0PjkHjNDX2H_F,evt_1EDhD4xyr3he1DowTgooihy,GLOBALPAY,CA,CAD,27152.03,1.4057859353230713,19314.48403185229,2019-02-04 01:00:00.000 +0100,2019-02-04,true,true,false,false
"8oiPo2nwCm8CxlgYKfAk4",evt_1ElNAS39_tqNw3PSqFKT7yf,GLOBALPAY,CA,CAD,26963.56,1.4057859353230713,19180.41667830697,2019-02-04 05:48:00.000 +0100,2019-02-04,true,true,false,false
nJzh-3N5SjPZ0ihpPT15R,evt_1EAfvlNHATCLJQVeibsLNgW,GLOBALPAY,CA,CAD,27589.09,1.4057859353230713,19625.38485182639,2019-02-04 10:36:00.000 +0100,2019-02-04,true,true,false,false
"8HYRJXZlbGie7gus18TkZ",evt_1E21QGIXy1Cftz_Obu-w_yp,GLOBALPAY,CA,CAD,27569.61,1.4057859353230713,19611.527834544795,2019-02-04 15:24:00.000 +0100,2019-02-04,true,false,false,false
ujCa8HdVQqLhmYz8zhR2D,evt_1EOz5u4yy52niUPpDIHQh2f,GLOBALPAY,CA,CAD,28006.65,1.4057859353230713,19922.41442760177,2019-02-04 20:12:00.000 +0100,2019-02-04,true,false,false,false
zTyx4_pJB3i9Xskbd4p1_,evt_1E3WsBQA0yS_OU198CLx5iq,GLOBALPAY,AE,USD,36363.53,1.0,36363.53,2019-02-04 01:00:00.000 +0100,2019-02-04,true,true,false,false
vfXJ4lcffy1MY5CmdFI0p,evt_1EPz6Yg0v0bMEhRCOgWFxaN,GLOBALPAY,AE,USD,36317.84,1.0,36317.84,2019-02-04 05:48:00.000 +0100,2019-02-04,true,false,false,false
mO5fRaRPRTfzbs_uBuoDN,evt_1EKBY3hyullY9DzQDZSaHEv,GLOBALPAY,AE,USD,36770.51,1.0,36770.51,2019-02-04 10:36:00.000 +0100,2019-02-04,true,true,false,false
uhbFu5zm_skZp4k-aYSDJ,evt_1E7DGPu2StTLhReKjlrtfMO,GLOBALPAY,AE,USD,37129.67,1.0,37129.67,2019-02-04 15:24:00.000 +0100,2019-02-04,true,false,false,false
YVizM9gmOnVxbUGPBXHRh,evt_1EZGnP8tLy4YOqSifLf-XOh,GLOBALPAY,AE,USD,37537.74,1.0,37537.74,2019-02-04 20:12:00.000 +0100,2019-02-04,true,true,false,false
"90nhGid3_d-qvYmHvqycI",evt_1EwAVtPD70LUxnTT81G9zz0,GLOBALPAY,US,USD,31620.85,1.0,31620.85,2019-02-05 01:00:00.000 +0100,2019-02-05,true,true,false,false
"3kon8OMZ4uj1GNSQhwVQ7",evt_1EZNPXeP-dl_OPZSqvfMXrg,GLOBALPAY,US,USD,31428.48,1.0,31428.48,2019-02-05 05:48:00.000 +0100,2019-02-05,true,false,false,false
sxkBFT-k52DDw7kCElQOM,evt_1EBfvvFzVTc_BjO2Z6pPcT5,GLOBALPAY,US,USD,31558.71,1.0,31558.71,2019-02-05 10:36:00.000 +0100,2019-02-05,true,true,false,false
d_8kFlsNeb13NUnjUeH1T,evt_1E1cxQlq0c0M_ipBx_7kk1Z,GLOBALPAY,US,USD,31794.9,1.0,31794.9,2019-02-05 15:24:00.000 +0100,2019-02-05,true,false,false,false
Cwik-BJFTxLg2hhfn8MZu,evt_1EoQiyZPGAK-AAmBA2quC1H,GLOBALPAY,US,USD,32188.48,1.0,32188.48,2019-02-05 20:12:00.000 +0100,2019-02-05,true,false,false,false
JdGFO9rkR9YuJALGn8NPz,evt_1ExVg7HIx6nQF8CKdXjPfKq,GLOBALPAY,MX,MXN,34100.21,25.095872115452973,1358.7975681069292,2019-02-05 01:00:00.000 +0100,2019-02-05,true,false,false,false
PAxcvfgBgB1_AYogh8WL6,evt_1Ebdc6IdPSUUPWOG6MhgNb2,GLOBALPAY,MX,MXN,33826.42,25.095872115452973,1347.8878057866386,2019-02-05 05:48:00.000 +0100,2019-02-05,true,true,false,false
hGP9FwUSUp5RaBB2zwj9x,evt_1EJPTSL2RxRkW6ffkCxu0U7,GLOBALPAY,MX,MXN,33997.66,25.095872115452973,1354.7112387086834,2019-02-05 10:36:00.000 +0100,2019-02-05,true,false,false,false
g-3JzBpoo6vd27VdGkDVi,evt_1E9cW01Snq7EJLPQ8BRNZXk,GLOBALPAY,MX,MXN,34514.21,25.095872115452973,1375.294305024276,2019-02-05 15:24:00.000 +0100,2019-02-05,true,true,false,false
sLDGPMhI_kl1I1ox-2hLA,evt_1Ed2dQhw08aF5LYd4_wWDnf,GLOBALPAY,MX,MXN,34747.69,25.095872115452973,1384.5978270906094,2019-02-05 20:12:00.000 +0100,2019-02-05,true,true,false,false
p3FWipafp8hx8yvBMY9Ve,evt_1E9TVbfgkUs2rQLiJZ1jgJ0,GLOBALPAY,UK,GBP,31574.04,0.8529808886967458,37016.11656064347,2019-02-05 01:00:00.000 +0100,2019-02-05,true,true,false,false
"356FIItr4z4kuQ-2ig9Pv",evt_1EEPwLZ9JPmF6BYyCe0M4wz,GLOBALPAY,UK,GBP,31917.88,0.8529808886967458,37419.22055108029,2019-02-05 05:48:00.000 +0100,2019-02-05,true,false,false,false
Qja7nQ_Q4hN2hCqTVnPMS,evt_1ENPWSNr0_wuDsJtPBh2gbS,GLOBALPAY,UK,GBP,31627.93,0.8529808886967458,37079.294998418714,2019-02-05 10:36:00.000 +0100,2019-02-05,true,true,false,false
ZtUBnFHLPf6KV8g5OPJLH,evt_1EOdQnwZePbLVuUjy0utdDH,GLOBALPAY,UK,GBP,31771.39,0.8529808886967458,37247.48165054781,2019-02-05 15:24:00.000 +0100,2019-02-05,true,false,false,false
yVRWAdWpCpu4LJF1jcjov,evt_1E8C3GhkcMDXqVNexwQ9pl5,GLOBALPAY,UK,GBP,32151.17,0.8529808886967458,37692.72023095757,2019-02-05 20:12:00.000 +0100,2019-02-05,true,false,false,false
iI_AVKGtRWOIR7LtyamC4,evt_1E-LWJG5ZFnhifSI_hv7DAj,GLOBALPAY,FR,EUR,33535.95,0.89864204065725,37318.47441220581,2019-02-05 01:00:00.000 +0100,2019-02-05,true,false,false,false
"02jLAEz2L_-Ki3V9oYvqL",evt_1EdEqyGxTqr0A1uRhjpt3yW,GLOBALPAY,FR,EUR,33438.86,0.89864204065725,37210.433617754454,2019-02-05 05:48:00.000 +0100,2019-02-05,true,true,false,false
zXRw8iPsgpzyvjXijh9Nb,evt_1EWbPS3n5zmC4aVVij91bG3,GLOBALPAY,FR,EUR,33325.08,0.89864204065725,37083.82035590797,2019-02-05 10:36:00.000 +0100,2019-02-05,true,true,false,false
"2NxjE6Gk6JPuHk8n_8DZt",evt_1EkK4bNhYstLCwZAPUSp8UJ,GLOBALPAY,FR,EUR,33758.68,0.89864204065725,37566.3261595346,2019-02-05 15:24:00.000 +0100,2019-02-05,true,false,false,false
"6il-0OG5u1n7sVVZAPwHb",evt_1EQgrokNloupFE-9xB0ZH5e,GLOBALPAY,FR,EUR,34028.29,0.89864204065725,37866.345508510094,2019-02-05 20:12:00.000 +0100,2019-02-05,true,true,false,false
qpws14x7XVyD2szdj52FU,evt_1EnfLOiOv19mYdYYWc-WSO8,GLOBALPAY,CA,CAD,28405.85,1.3995030753262097,20297.097234587276,2019-02-05 01:00:00.000 +0100,2019-02-05,true,true,false,false
v6dGMrJLLqZj8R0NLlBOv,evt_1Eksj_ToiiImvheSvnM_SQO,GLOBALPAY,CA,CAD,28474.81,1.3995030753262097,20346.371867287835,2019-02-05 05:48:00.000 +0100,2019-02-05,true,false,false,false
iT3CVQbLOcGOAcf85C3EA,evt_1EGMyVFa1X91aGVNoqTvouU,GLOBALPAY,CA,CAD,28468.48,1.3995030753262097,20341.848833282693,2019-02-05 10:36:00.000 +0100,2019-02-05,true,true,false,false
m15quyYIXiaTih8kQrER4,evt_1Ex9uBNjNzRCYqttmULVacV,GLOBALPAY,CA,CAD,29163.2,1.3995030753262097,20838.253601695273,2019-02-05 15:24:00.000 +0100,2019-02-05,true,true,false,false
VJi4c3LmUB7gpdVPUjKyg,evt_1EMTeYAwuCIqu8BnPDJ2sfX,GLOBALPAY,CA,CAD,28938.79,1.3995030753262097,20677.903829010644,2019-02-05 20:12:00.000 +0100,2019-02-05,true,true,false,false
"5fibAMQHFfG0Eq5qRhd8r",evt_1E91fTbsY6Mykr426kVYW6t,GLOBALPAY,AE,USD,37652.72,1.0,37652.72,2019-02-05 01:00:00.000 +0100,2019-02-05,true,true,false,false
yaL565v5EQajQUt0tHnQn,evt_1EEvRzeAFyil_CNaDiekHjz,GLOBALPAY,AE,USD,37957.9,1.0,37957.9,2019-02-05 05:48:00.000 +0100,2019-02-05,true,false,false,false
BP_imPmxDsBRqIKoIKF6y,evt_1ETczKt6OByiog_crnR7isp,GLOBALPAY,AE,USD,37883.8,1.0,37883.8,2019-02-05 10:36:00.000 +0100,2019-02-05,true,false,false,false
J-QImwAZab60jELP_htAN,evt_1EHc0EctWx8pciJBlDOqENH,GLOBALPAY,AE,USD,37930.75,1.0,37930.75,2019-02-05 15:24:00.000 +0100,2019-02-05,true,false,false,false
"3DUJNlOPegRfjv67STTVr",evt_1EEND7r6z4GTSe5PjQ4eR_G,GLOBALPAY,AE,USD,38038.31,1.0,38038.31,2019-02-05 20:12:00.000 +0100,2019-02-05,true,true,false,false
RpX3gZftTt4vfY6nIo-g3,evt_1ECXrmUJsiMwrD5VaKszPgA,GLOBALPAY,US,USD,32201.25,1.0,32201.25,2019-02-06 01:00:00.000 +0100,2019-02-06,true,false,true,false
jH0tjHDTJckPUfqHlQ1cL,evt_1E890hWi8TbX6EkMwgvYJ4x,GLOBALPAY,US,USD,32886.49,1.0,32886.49,2019-02-06 05:48:00.000 +0100,2019-02-06,true,true,false,false
Wkr6lCPKfCpfKHT33aE0u,evt_1EipNGGLXWED0dEYQMQk-fD,GLOBALPAY,US,USD,33042.8,1.0,33042.8,2019-02-06 10:36:00.000 +0100,2019-02-06,true,false,false,false
ixOQpAcKphuwC4m3mk7de,evt_1EXPbdJipBY3wgTEt9eZilf,GLOBALPAY,US,USD,33556.39,1.0,33556.39,2019-02-06 15:24:00.000 +0100,2019-02-06,true,true,false,false
CZkYBMFT20WG0nff_x6ut,evt_1Ebu_HJO8e5gY8xlRpEiNwx,GLOBALPAY,US,USD,33381.85,1.0,33381.85,2019-02-06 20:12:00.000 +0100,2019-02-06,true,true,false,false
sO_cg5LwcGdq_Nurqupol,evt_1ESLx0LdksoRa0P06em4yRz,GLOBALPAY,MX,MXN,35091.81,25.093204071702026,1398.4587181345066,2019-02-06 01:00:00.000 +0100,2019-02-06,true,false,false,false
PbdMvfZM4uB4zKbAVV1Vh,evt_1E5vQQzvtfzxIKit9qQrT4W,GLOBALPAY,MX,MXN,35023.25,25.093204071702026,1395.7265042727738,2019-02-06 05:48:00.000 +0100,2019-02-06,true,true,false,false
_-UTDS0dMlagMWEtQKMy-,evt_1E8sB99vhfduJ1TnMibluhv,GLOBALPAY,MX,MXN,35444.05,25.093204071702026,1412.4959849177164,2019-02-06 10:36:00.000 +0100,2019-02-06,true,true,false,false
U2yaWO7WRLii0qwPjkb2_,evt_1EkjDQ_8L74Hb7S8-ftr0Av,GLOBALPAY,MX,MXN,35404.56,25.093204071702026,1410.9222520501573,2019-02-06 15:24:00.000 +0100,2019-02-06,true,false,false,false
YwNdUptHSGM-P9RpGa2W-,evt_1E3ie5vX-uqR319CHH6iA3h,GLOBALPAY,MX,MXN,35166.52,25.093204071702026,1401.4360182746768,2019-02-06 20:12:00.000 +0100,2019-02-06,true,true,false,false
"6tcNseJ_SseSHAL8y8FND",evt_1E1xexsjTYCQAezOX-ZdgzD,GLOBALPAY,UK,GBP,32158.06,0.8524526204119393,37724.16112048543,2019-02-06 01:00:00.000 +0100,2019-02-06,true,true,false,false
Fnx8XdtfCsRPj1kD-Kis2,evt_1Ee1D161G_oV75BpjUnFOj5,GLOBALPAY,UK,GBP,32386.17,0.8524526204119393,37991.75370514986,2019-02-06 05:48:00.000 +0100,2019-02-06,true,false,false,false
aFgpIvWj7lBhzHLmVNIsQ,evt_1EJT0jE8BXQLa3lgD-eHBse,GLOBALPAY,UK,GBP,32695.0,0.8524526204119393,38354.03776951318,2019-02-06 10:36:00.000 +0100,2019-02-06,true,true,false,false
WDHfKiZbIEEitrUI5dM5x,evt_1ETHviSTOqbfn1He6ljtNia,GLOBALPAY,UK,GBP,33383.47,0.8524526204119393,39161.672098406794,2019-02-06 15:24:00.000 +0100,2019-02-06,true,true,false,false
Zi_drn30hBRdu3HjBXZVm,evt_1EtYMlao583DpXQTs6r4Zvi,GLOBALPAY,UK,GBP,33541.53,0.8524526204119393,39347.090028055034,2019-02-06 20:12:00.000 +0100,2019-02-06,true,true,false,false
"5pjBj88WIgQlZuUGI1A24",evt_1EerZ6mS0dfHzVz-uXGv0wJ,GLOBALPAY,FR,EUR,34197.16,0.892807763038117,38302.937559179816,2019-02-06 01:00:00.000 +0100,2019-02-06,true,true,false,false
Ir3db60VOSIOIzFuEHBAm,evt_1EhcHlBTZqwtqVkUW2e4iR4,GLOBALPAY,FR,EUR,34478.86,0.892807763038117,38618.45900921896,2019-02-06 05:48:00.000 +0100,2019-02-06,true,false,false,false
Uhk2Tn98yuGbRPuxnj8Ce,evt_1Ef1K6WykyoBILgkf_L7dN3,GLOBALPAY,FR,EUR,35001.05,0.892807763038117,39203.34415652442,2019-02-06 10:36:00.000 +0100,2019-02-06,true,true,false,false
CS3aiOhXi92YECYofWhD-,evt_1EUPMmymYuIyhpzVsx4Djmp,GLOBALPAY,FR,EUR,34978.45,0.892807763038117,39178.03075655677,2019-02-06 15:24:00.000 +0100,2019-02-06,true,true,false,false
BHN6wWixKFwl-61SPt0nc,evt_1E5oQqYhGhvUJ2S7c6-sFYe,GLOBALPAY,FR,EUR,34921.3,0.892807763038117,39114.01921637311,2019-02-06 20:12:00.000 +0100,2019-02-06,true,true,false,false
VOU-08E0V7qhx2TmsSQP0,evt_1Ed3z5kYHO3sbAh-g4C5ipA,GLOBALPAY,CA,CAD,29196.3,1.400976254968273,20839.9677699471,2019-02-06 01:00:00.000 +0100,2019-02-06,true,true,false,false
coj4lCSvcATnHyzuveuen,evt_1EuwotZBDs_DbGwq6vYTvPh,GLOBALPAY,CA,CAD,29392.43,1.400976254968273,20979.963004915906,2019-02-06 05:48:00.000 +0100,2019-02-06,true,false,false,false
apB9TVpyfLTdufvA7sDPA,evt_1Efpaj0cis271DGTNAxL0yP,GLOBALPAY,CA,CAD,29612.42,1.400976254968273,21136.98922089912,2019-02-06 10:36:00.000 +0100,2019-02-06,true,true,false,false
y-SlPZ57CJve-U8BUOXT7,evt_1EaEFHTLjxDOGyy-Mujg9BX,GLOBALPAY,CA,CAD,29764.57,1.400976254968273,21245.59206085478,2019-02-06 15:24:00.000 +0100,2019-02-06,true,true,false,false
"4R_erSBoOjpMa1wbXcnru",evt_1Ei05pUcypeahCer-zWSv_K,GLOBALPAY,CA,CAD,29530.82,1.400976254968273,21078.74412237541,2019-02-06 20:12:00.000 +0100,2019-02-06,true,true,false,false
_TukhgOU5CcpgVtced7a-,evt_1EMsq-Ev2kYlURvFuA_s8Hd,GLOBALPAY,AE,USD,37837.94,1.0,37837.94,2019-02-06 01:00:00.000 +0100,2019-02-06,true,true,false,false
Jgm_10MYhGBmfS4lBVRbN,evt_1EQitYnZfUuWEItKdIOyFK8,GLOBALPAY,AE,USD,38498.28,1.0,38498.28,2019-02-06 05:48:00.000 +0100,2019-02-06,true,true,false,false
wBR6bLhYe005JLZIvM_n-,evt_1EiIPcMjfgKV-rR6yYVfHlW,GLOBALPAY,AE,USD,38851.41,1.0,38851.41,2019-02-06 10:36:00.000 +0100,2019-02-06,true,true,false,false
Mcz4ja0VmLaWc50bYABtn,evt_1EUXopEIHxRgBj5kiNHGeHM,GLOBALPAY,AE,USD,38805.01,1.0,38805.01,2019-02-06 15:24:00.000 +0100,2019-02-06,true,true,false,false
D8s0D1AlRI99f_QXScBF2,evt_1E221sPkWsCg8qCDF0Ov6iI,GLOBALPAY,AE,USD,38915.14,1.0,38915.14,2019-02-06 20:12:00.000 +0100,2019-02-06,true,false,false,false
LnMyRJf76EjEJvQ8Gza_q,evt_1E7pqAZ3HisMbqqKSgPLA0N,GLOBALPAY,US,USD,33641.84,1.0,33641.84,2019-02-07 01:00:00.000 +0100,2019-02-07,true,false,false,false
Cc5KSYoBIaoXtgMeqjQ6h,evt_1E_KwqmsO7REJJ4xdwph6O1,GLOBALPAY,US,USD,33460.04,1.0,33460.04,2019-02-07 05:48:00.000 +0100,2019-02-07,true,true,false,false
ro1lqFmlnotojzVWk6Kxa,evt_1EftXzce8F929WTnKYDfM_Y,GLOBALPAY,US,USD,33478.41,1.0,33478.41,2019-02-07 10:36:00.000 +0100,2019-02-07,true,true,false,false
u2PZpq92hsoe0-FFqPtx7,evt_1EYidzsOzekhVJgGQHGvrJD,GLOBALPAY,US,USD,33722.23,1.0,33722.23,2019-02-07 15:24:00.000 +0100,2019-02-07,true,false,false,false
xrRUwxpO8qjMGn9ajsfsB,evt_1Ewa-X_AH-W9FvxVZXFkVTz,GLOBALPAY,US,USD,33808.47,1.0,33808.47,2019-02-07 20:12:00.000 +0100,2019-02-07,true,true,false,false
M9V1qX4BGeKR2A-GKCIAM,evt_1EqqXuBV0yNxPRZVTUHZHGc,GLOBALPAY,MX,MXN,34908.39,25.10085034041909,1390.7253948201167,2019-02-07 01:00:00.000 +0100,2019-02-07,true,false,false,false
xXSoSsuFE81Qyuy_BNFO5,evt_1EVeQTp68ypLm1NCNSjIg1n,GLOBALPAY,MX,MXN,35446.51,25.10085034041909,1412.1637123552596,2019-02-07 05:48:00.000 +0100,2019-02-07,true,false,false,false
okF7VtNNLEJavFsASml2v,evt_1EHeX0jKbRPVOVB3pEFoC8z,GLOBALPAY,MX,MXN,36144.18,25.10085034041909,1439.9583882542097,2019-02-07 10:36:00.000 +0100,2019-02-07,true,false,false,false
xP7zPg2zzrGzWmCE8S7Zh,evt_1E0ycdxn0AOukTO7Y55DIZ_,GLOBALPAY,MX,MXN,36193.32,25.10085034041909,1441.9160908552594,2019-02-07 15:24:00.000 +0100,2019-02-07,true,true,false,false
qXEP7z-V5SgOqDvQpnE7R,evt_1EhU1ce0WnFSKTEksctRVgI,GLOBALPAY,MX,MXN,36701.55,25.10085034041909,1462.1636120789374,2019-02-07 20:12:00.000 +0100,2019-02-07,true,false,false,false
AO2cIScTW9fj4KsjyxMjH,evt_1EWEAwFrVtKsv55RCR3qMcA,GLOBALPAY,UK,GBP,34004.41,0.8649967585475417,39311.603961497465,2019-02-07 01:00:00.000 +0100,2019-02-07,true,true,false,false
Wlhml3b8WeyLK_5MvG41y,evt_1Eq9BHIl5pARYW_NZl-A2hF,GLOBALPAY,UK,GBP,33844.91,0.8649967585475417,39127.210206926844,2019-02-07 05:48:00.000 +0100,2019-02-07,true,true,false,false
v-m8LDlcAleECAZNCnWxF,evt_1ErLWMDpRqwEqwGRc81YbZC,GLOBALPAY,UK,GBP,33885.81,0.8649967585475417,39174.49362110827,2019-02-07 10:36:00.000 +0100,2019-02-07,true,true,false,false
kowYPobfMEuVTv4TCSXdh,evt_1EiPG6zBGnMFBjO6G0fp_TS,GLOBALPAY,UK,GBP,34543.88,0.8649967585475417,39935.27103847686,2019-02-07 15:24:00.000 +0100,2019-02-07,true,true,false,false
OLqU8dWQr-kpCj64UE8jY,evt_1Eg2GEkMUj9lT-VVENobnlk,GLOBALPAY,UK,GBP,34624.29,0.8649967585475417,40028.230924401774,2019-02-07 20:12:00.000 +0100,2019-02-07,true,true,false,false
zFYjSwWpDkvCE1kHhIn-0,evt_1EYoLHOfPBe4fAJcuQwR3Dd,GLOBALPAY,FR,EUR,35184.16,0.8884790578099574,39600.438176592084,2019-02-07 01:00:00.000 +0100,2019-02-07,true,true,false,false
rSWdM1rCfgh2um4SrLCA4,evt_1EtM0DuKeG19qzLhnDwEdh0,GLOBALPAY,FR,EUR,35654.06,0.8884790578099574,40129.319522606325,2019-02-07 05:48:00.000 +0100,2019-02-07,true,true,false,false
"9wfLKbAtPEPrHMsTKD7kn",evt_1Eb9WfEtJV07C-FSHV7xhgq,GLOBALPAY,FR,EUR,35647.04,0.8884790578099574,40121.41837970567,2019-02-07 10:36:00.000 +0100,2019-02-07,true,true,false,false
OAs7aCU8-PoCffHFxJK4x,evt_1E7RO1r-gP-36IyxfDIm-ha,GLOBALPAY,FR,EUR,36315.86,0.8884790578099574,40874.18795161724,2019-02-07 15:24:00.000 +0100,2019-02-07,true,true,false,false
RCMT62tuDpwKu_f5-FAmI,evt_1EV4twjZvBFKeHIXmuf-1PG,GLOBALPAY,FR,EUR,36377.92,0.8884790578099574,40944.03765651966,2019-02-07 20:12:00.000 +0100,2019-02-07,true,true,false,false
Ir5y6VawFhOpc5qZp1wc2,evt_1Es1LwDG1jrftOhaNWjxBJH,GLOBALPAY,CA,CAD,30227.27,1.399245284891028,21602.552694936596,2019-02-07 01:00:00.000 +0100,2019-02-07,true,false,false,false
kCxFPQT1YHkQGi7S4JzO3,evt_1EKt7a2NuRi4db5BMx1ddUN,GLOBALPAY,CA,CAD,30293.39,1.399245284891028,21649.806740180815,2019-02-07 05:48:00.000 +0100,2019-02-07,true,true,false,false
"5TUDebD_t0oJg7W_trI_x",evt_1E8-GKmONcLbvYvHv0ffWsJ,GLOBALPAY,CA,CAD,30373.19,1.399245284891028,21706.837484441076,2019-02-07 10:36:00.000 +0100,2019-02-07,true,true,false,false
"2NobsoEAuyFH4m83HMEeQ",evt_1EBTP0_5UbjtWqAWSGDuCJB,GLOBALPAY,CA,CAD,30217.9,1.399245284891028,21595.85622784739,2019-02-07 15:24:00.000 +0100,2019-02-07,true,true,false,false
SLLzOZ4e6fZA2jLwQjzE2,evt_1EjOkiQlgLxGfajO2q8QJXh,GLOBALPAY,CA,CAD,30432.38,1.399245284891028,21749.13885978901,2019-02-07 20:12:00.000 +0100,2019-02-07,true,true,false,false
b1xJ7uRhzSC9j-pWO5xfv,evt_1ElBl8qU0SNaaV7fHlF6v0h,GLOBALPAY,AE,USD,38638.5,1.0,38638.5,2019-02-07 01:00:00.000 +0100,2019-02-07,true,true,false,false
nvdt2EqHPCTb_li-o7B5E,evt_1EZgwfIiLdJTZaBayhwl5mc,GLOBALPAY,AE,USD,38658.54,1.0,38658.54,2019-02-07 05:48:00.000 +0100,2019-02-07,true,false,false,false
"6TFGH4WHqzlT3Ke69xyYJ",evt_1EoDjgc4snhjd8kz899bkq6,GLOBALPAY,AE,USD,39261.5,1.0,39261.5,2019-02-07 10:36:00.000 +0100,2019-02-07,true,false,false,false
LU27K6PulIHveDsgQEW2V,evt_1EEPyzrc7xszpRQkAm0UyrK,GLOBALPAY,AE,USD,39405.43,1.0,39405.43,2019-02-07 15:24:00.000 +0100,2019-02-07,true,true,false,false
yepIhmnDDzqHd93pawmfX,evt_1ElK4Q7ejiIUgKwE4hkW-D7,GLOBALPAY,AE,USD,39459.8,1.0,39459.8,2019-02-07 20:12:00.000 +0100,2019-02-07,true,true,false,false
WoOxi-6_X-DX2XAoVrg5a,evt_1EIbGDB-mKoaWOfjlbvHc1u,GLOBALPAY,US,USD,34382.3,1.0,34382.3,2019-02-08 01:00:00.000 +0100,2019-02-08,true,true,false,false
bLIQ35p2PSWoTnKjF6f9a,evt_1ERSvcR8bylO4lk9MOIC96w,GLOBALPAY,US,USD,34506.45,1.0,34506.45,2019-02-08 05:48:00.000 +0100,2019-02-08,true,false,false,false
OFm9h8ajn9A_znPYFoBFc,evt_1EuD6kLS69fnUeCVyyY7ij0,GLOBALPAY,US,USD,34765.05,1.0,34765.05,2019-02-08 10:36:00.000 +0100,2019-02-08,true,true,false,false
JM74lf_A5-gMrkNQfMHh8,evt_1E5vDNd8tJJriwJk-Z0cTq1,GLOBALPAY,US,USD,35312.97,1.0,35312.97,2019-02-08 15:24:00.000 +0100,2019-02-08,true,false,false,false
zzbrqvnMrLFdUbiFjJF54,evt_1E1Qf4fLFCDqROyPc7YHMuX,GLOBALPAY,US,USD,35431.61,1.0,35431.61,2019-02-08 20:12:00.000 +0100,2019-02-08,true,true,false,false
_F_UZ5tMYtyq_dfJIc73l,evt_1EpPhXo6ZjztEIOpICEMyLI,GLOBALPAY,MX,MXN,36977.53,25.096038215618663,1473.4409344733474,2019-02-08 01:00:00.000 +0100,2019-02-08,true,true,false,false
"2cmWmJ2jqcnUWFH-lVuJc",evt_1EpWQD71q8qZLK1r1j7E-Zv,GLOBALPAY,MX,MXN,37488.24,25.096038215618663,1493.7911585052088,2019-02-08 05:48:00.000 +0100,2019-02-08,true,false,false,false
